DEPTH,CALI,GR,ILD,ITT,LLD,LLS,MSFL,NPHI,RHOB,SFL,SP
1558.29,14.84653333,54.9055,0.9112,0.1308,0.7947,0.9045,0.896,0.400561538,2.0712,0.9881,39.1476
1558.4424,14.8539,55.17335,0.9393,0.1266,0.8078,0.9086,0.8978,0.3997,2.0502,1.0329,39.2169
1558.5948,15.243,55.4412,0.9585,0.1222,0.8317,0.9072,0.8999,0.389,2.062,1.0486,39.7073
1558.7472,15.1018,55.70905,0.957025,0.1226,0.9131,0.9218,0.89655,0.3869,2.0699,1.0643,39.602075
1558.8996,14.9606,55.9769,0.95555,0.123,0.915333333,0.9346,0.8932,0.403,2.0911,1.08,39.49685
1559.052,14.8194,56.24475,0.954075,0.1234,0.917566667,0.9474,0.88985,0.3946,2.101533333,1.0957,39.391625
1559.2044,14.9201,56.5126,0.9526,0.1238,0.9198,0.9602,0.8865,0.3954,2.111966667,1.1114,39.2864
1559.3568,14.88301429,56.78045,0.951125,0.1254,0.922033333,0.973,0.88315,0.4054,2.1224,1.1271,38.6453
1559.5092,14.84592857,57.0483,0.94965,0.125,0.924266667,0.9858,0.8798,0.3915,2.113,1.0858,38.7131
1559.6616,14.80884286,52.4672,0.948175,0.1246,0.9265,0.9986,0.88,0.399133333,2.11345,1.09512,39.2152
1559.814,14.77175714,49.2713,0.9467,0.1242,0.8995,0.9971,0.8802,0.406766667,2.1139,1.10444,38.9736
1559.9664,14.73467143,48.92375,0.9269,0.1238,0.9272,0.9988375,0.8804,0.4144,2.0641,1.11376,38.88223333
1560.1188,14.69758571,48.5762,0.9299,0.1234,0.9608,1.000575,0.8806,0.4091,2.0521,1.12308,38.79086667
1560.2712,14.6605,50.1349,0.9362,0.123,0.95995,1.0023125,0.8808,0.40878,2.06835,1.1324,38.6995
1560.4236,14.666,50.5671,0.946,0.1226,0.9591,1.00405,0.881,0.40846,2.0846,1.1228,39.1333
1560.576,14.6715,50.0759,0.9427,0.1222,0.95825,1.0057875,0.9051,0.40814,2.10085,1.121,39.3727
1560.7284,14.677,48.6794,0.9341,0.1218,0.9574,1.007525,0.9064,0.40782,2.1171,1.1305,39.162
1560.8808,14.6825,49.0935,0.9224,0.1234,0.9387,1.0092625,0.9,0.4075,2.1367,1.1373,38.7883
1561.0332,14.9746,49.5076,0.9081,0.1242,0.9307,1.011,0.8949,0.4048,2.1456,1.1333,39.3778
1561.1856,15.0421,49.8769,0.896,0.1244,0.9231,1.0059,0.8891,0.4076,2.1452,1.1087,40.0095
1561.338,14.943,49.9595,0.8882,0.1249,0.9148,1.0007,0.8835,0.438,2.1222,1.0776,39.9877
1561.4904,14.8953,50.8518,0.8851,0.1252,0.904,0.9907,0.87,0.4342,2.1119,1.0766,39.5593
1561.6428,14.9418,50.863,0.8842,0.1249,0.8764,0.9702,0.8209,0.4229,2.1218,1.0718,39.2528
1561.7952,15.1294,50.087,0.8908,0.1263,0.8764,0.9455,0.8246,0.4395,2.139,1.0589,39.2074
1561.9476,15.1463,51.73595,0.8976,0.1274,0.8764,0.94316,0.8283,0.44,2.1184,1.049,39.7546
1562.1,15.1262,53.3849,0.9052,0.1256,0.8764,0.94082,0.8757,0.4381,2.0879,1.0448,39.53885
1562.2524,15.20985,56.1729,0.9127,0.126,0.8764,0.93848,0.9145,0.4362,2.089066667,1.0637,39.3231
1562.4048,15.2935,58.3416,0.9128,0.1253,0.8764,0.93614,0.9226,0.4343,2.090233333,1.1357,39.1496
1562.5572,15.0843,60.0192,0.9093,0.1231,0.8764,0.9338,0.9425,0.4324,2.0914,1.2091,38.9761
1562.7096,14.8546,60.0627,0.8905,0.1211,0.919,0.9495,0.960625,0.4263,2.092566667,1.2025,38.8026
1562.862,15.0798,59.1381,0.8978,0.1213,0.9539,0.9757,0.97875,0.4338,2.093733333,1.1463,38.6291
1563.0144,15.0912,59.1754,0.9052,0.1254,0.954,0.9755,0.996875,0.4399,2.0949,1.0827,38.4556
1563.1668,15.1026,59.3402,0.9052,0.1273,0.9114,0.9618,1.015,0.426,2.1495,1.0485,39.4636
1563.3192,14.80795,56.0262,0.8912,0.12785,0.8723,0.9543,0.9896,0.4101,2.1459,1.0391,39.6672
1563.4716,14.5133,55.2272,0.8696,0.1284,0.8628,0.9508,1.0061,0.4198,2.1423,1.0445,39.5425
1563.624,15.0177,54.7006,0.869725,0.1279,0.8533,0.9342,1.0445,0.4421,2.1387,1.0447,39.17506667
1563.7764,14.9632,53.6492,0.86985,0.1288,0.863,0.9303,1.0429,0.4408,2.1351,1.0479,38.80763333
1563.9288,14.9402,53.8786,0.869975,0.1297,0.8742,0.9332,1.03966,0.4224,2.107,1.0634,38.4402
1564.0812,15.0404,55.6755,0.8701,0.1287,0.8944,0.9436,1.03642,0.4223,2.1029,1.1042,38.58785
1564.2336,14.8851,57.777,0.8936,0.1279,0.9104,0.9592,1.03318,0.4363,2.1211,1.111833333,38.7355
1564.386,14.9037,59.533,0.9195,0.1278,0.9291,0.97,1.02994,0.4214,2.1373,1.119466667,38.88315
1564.5384,14.9223,60.8126,0.921066667,0.1289,0.9282,0.9797,1.0267,0.421416667,2.1327,1.1271,39.0308
1564.6908,14.9409,60.69725,0.922633333,0.1286,0.9206,0.9907,1.0109,0.421433333,2.1385,1.113,38.3898
1564.8432,15.2732,60.5819,0.9242,0.1283,0.9137,0.9933,1.014,0.42145,2.1459,1.1397,38.2011
1564.9956,15.1345,60.46655,0.925766667,0.1269,0.9196,0.9908,0.997483333,0.421466667,2.1579,1.134316667,38.28045
1565.148,14.9958,60.3512,0.927333333,0.1244,0.9378,0.9961,0.980966667,0.421483333,2.1488,1.128933333,38.3598
1565.3004,14.8571,60.23585,0.9289,0.12532,0.9352,1.0055,0.96445,0.4215,2.1397,1.12355,38.6708
1565.4528,15.18,60.1205,0.930466667,0.12624,0.9326,0.999166667,0.947933333,0.4383,2.11,1.118166667,39.1962
1565.6052,15.0483,60.00515,0.932033333,0.12716,0.93,0.992833333,0.931416667,0.4354,2.1343,1.112783333,39.6793
1565.7576,14.9166,59.8898,0.9336,0.12808,0.9274,0.9865,0.9149,0.4209,2.140725,1.1074,39.9131
1565.91,14.7849,59.91756667,0.9143,0.129,0.9248,0.980166667,0.8528,0.4193,2.14715,1.0398,40.01196667
1566.0624,14.6532,59.94533333,0.893,0.128,0.9222,0.973833333,0.8781,0.433,2.153575,1.0275,40.11083333
1566.2148,14.73073333,59.9731,0.8735,0.1294,0.9196,0.9675,0.9001,0.4308,2.16,1.0203,40.2097
1566.3672,14.80826667,57.3201,0.8581,0.1288,0.877,0.9099,0.8673,0.4228,2.1482,1.0048,39.1081
1566.5196,14.8858,57.7855,0.848,0.127,0.866275,0.904666667,0.8306,0.4425,2.1183,0.9941,38.9292
1566.672,14.88435,56.4614,0.8482,0.1278,0.85555,0.899433333,0.8116,0.4451,2.10265,1.0091,38.4871
1566.8244,14.8829,53.3737,0.8535,0.1294,0.844825,0.8942,0.7946,0.44578,2.087,1.0509,38.49383333
1566.9768,15.0756,53.4614,0.8601,0.1286,0.8341,0.9027,0.7776,0.44646,2.1175,1.0637,38.50056667
1567.1292,15.2683,54.0552,0.8698,0.1288,0.842,0.9126,0.7976,0.44714,2.0857,1.0511,38.5073
1567.2816,15.3422,55.0786,0.882,0.1274,0.851,0.9235,0.8482,0.44782,2.1018,1.0345,39.3204
1567.434,15.3517,55.2676,0.8963,0.1272,0.8642,0.9371,0.8669,0.4485,2.1174,1.0294,39.223
1567.5864,15.1575,53.1138,0.9153,0.1267,0.8758,0.9513,0.8513,0.4513,2.0957,1.0461,39.1968
1567.7388,15.5268,52.6413,0.9365,0.1253,0.8885,0.9679,0.8512,0.45,2.0748,1.1037,39.5755
1567.8912,15.6885,51.9548,0.9701,0.1255,0.9039,0.9803,0.88,0.4476,2.0659,1.1698,39.6877
1568.0436,15.3236,53.9706,0.9954,0.1251,0.919,0.9903,0.9043,0.4081,2.088,1.1904,39.8553
1568.196,15.288,54.8463,0.9861,0.1247,0.9263,0.9982,0.9155,0.3993,2.061,1.176,39.9548
1568.3484,15.3891,54.8758,0.9768,0.1243,0.9314,1.0075,0.9188,0.402725,2.0599,1.1616,40.0543
1568.5008,14.7901,55.7252,0.9675,0.1239,0.9348,1.0228,0.9225,0.40615,2.0588,1.1472,38.4395
1568.6532,15.0253,58.1078,0.9131,0.1235,0.9342,1.0354,0.9229,0.409575,2.0864,1.1328,39.767
1568.8056,15.1277,56.4365,0.8964,0.1231,0.9208,1.0361,0.9143,0.413,2.081,1.1184,40.3613
1568.958,14.975,50.5372,0.8754,0.1258,0.9022,1.0094,0.8962,0.4139,2.0689,1.0006,40.229
1569.1104,14.8983,50.57315455,0.8222,0.1285,0.8842,0.9578,0.8711,0.4085,2.1209,0.9331,39.4489
1569.2628,15.0464,50.60910909,0.7884,0.1312,0.8533,0.9102,0.85499,0.4407,2.117066667,0.9406,39.251
1569.4152,15.0421,50.64506364,0.78545,0.1313,0.7985,0.8667,0.83888,0.4295,2.113233333,0.9552,38.2163
1569.5676,15.2436,50.68101818,0.7825,0.1309,0.7575,0.8338,0.82277,0.428433333,2.1094,0.9662,38.43542
1569.72,15.4451,50.71697273,0.77955,0.1324,0.760666667,0.8194,0.80666,0.427366667,2.0808,0.9688,38.65454
1569.8724,15.6466,50.75292727,0.7766,0.1326,0.763833333,0.8235,0.79055,0.4263,2.0554,0.9524,38.87366
1570.0248,15.821,50.78888182,0.77365,0.1328,0.767,0.8393,0.77444,0.425233333,2.04865,0.9405,39.09278
1570.1772,15.9568,50.82483636,0.7707,0.1296,0.7826,0.8517,0.75833,0.424166667,2.0419,0.9331,39.3119
1570.3296,15.9112,50.86079091,0.8081,0.1263,0.7978,0.858,0.74222,0.4231,2.03515,0.9518,40.0536
1570.482,15.8656,50.89674545,0.8742,0.1241,0.8119,0.8596,0.72611,0.4484,2.0284,0.9698,40.145175
1570.6344,15.82,50.9327,0.9354,0.1261,0.8209,0.8649,0.71,0.4592,2.02165,0.9796,40.23675
1570.7868,15.566,52.65,0.981,0.1279,0.8312,0.8702,0.8058,0.45615,2.0149,0.9759,40.328325
1570.9392,15.7711,53.143,0.9927,0.1274,0.8396,0.8697,0.8284,0.4531,2.0287,1.1027,40.4199
1571.0916,15.9341,53.5503,0.9896,0.1245,0.8496,0.8726,0.8596,0.446,2.0632,1.07742,40.155
1571.244,15.3219,54.2442,0.9836,0.125575,0.8927,0.9101,0.9647,0.434,2.1062,1.05214,40.3552
1571.3964,15.4142,53.9681,0.9698,0.12665,0.9541,0.9499,1.006575,0.445,2.1342,1.02686,39.2547
1571.5488,15.9832,54.5681,0.9443,0.127725,0.9278,0.93766,1.04845,0.456,2.1131,1.00158,39.115
1571.7012,14.9836,55.5424,0.8976,0.1288,0.9015,0.92542,1.090325,0.4502,2.1223,0.9763,38.9753
1571.8536,14.871475,55.6108,0.8371,0.1322,0.8752,0.91318,1.1322,0.4238,2.212,0.9187,38.8356
1572.006,14.75935,53.2531,0.824616667,0.1325,0.8489,0.90094,0.8531,0.420333333,2.192833333,0.914042857,39.3296
1572.1584,14.647225,50.4626,0.812133333,0.1328,0.7791,0.8887,0.7052,0.416866667,2.173666667,0.909385714,39.5956
1572.3108,14.5351,50.16621667,0.79965,0.1331,0.7601,0.894455556,0.6404,0.4134,2.1545,0.904728571,39.6439
1572.4632,15.0694,49.86983333,0.787166667,0.1334,0.7631,0.900211111,0.6477,0.4269,2.056,0.900071429,39.5388
1572.6156,15.5307,49.57345,0.774683333,0.1337,0.7575,0.905966667,0.6885,0.4371,2.002,0.895414286,39.3936
1572.768,15.481775,49.27706667,0.7622,0.1327,0.758125,0.911722222,0.7499,0.4448,2.00518,0.890757143,39.0097
1572.9204,15.43285,48.98068333,0.826,0.1313,0.75875,0.917477778,0.803,0.4469,2.00836,0.8861,38.1918
1573.0728,15.383925,48.6843,0.8783,0.1266,0.759375,0.923233333,0.8336,0.449,2.01154,0.969,38.25785
1573.2252,15.335,49.6462,0.9171,0.126783333,0.76,0.928988889,0.8639,0.4486,2.01472,0.99168,38.3239
1573.3776,15.286075,50.7884,0.9451,0.126966667,0.8107,0.934744444,1.0022,0.4481,2.0179,1.01436,38.42543333
1573.53,15.23715,52.5393,0.9642,0.12715,0.8807,0.9405,1.2683,0.4384,2.0792,1.03704,38.52696667
1573.6824,15.188225,53.0485,0.9747,0.127333333,0.88918,0.94342,1.274725,0.4261,2.1414,1.05972,38.6285
1573.8348,15.1393,52.3497,0.9847,0.127516667,0.89766,0.94634,1.28115,0.4265,2.226,1.0824,39.4077
1573.9872,15.03216,51.8013,0.9421,0.1277,0.90614,0.94926,1.287575,0.4269,2.24164,0.9842,39.5974
1574.1396,14.92502,52.6661,0.904,0.1302,0.91462,0.95218,1.294,0.4273,2.25728,0.9838,39.8882
1574.292,14.81788,53.9955,0.867,0.1293,0.9231,0.9551,1.0304,0.4277,2.27292,1.0338,40.34
1574.4444,14.71074,54.4088,0.865466667,0.1291,0.8512,0.8761,1.0351,0.4281,2.28856,1.0582,40.3955
1574.5968,14.6036,54.1798,0.863933333,0.1297,0.846,0.9015,1.1672,0.4285,2.3042,1.0374,40.1827
1574.7492,15.052,54.6471,0.8624,0.1302,0.8853,0.9335,1.1968,0.4289,2.2371,1.0027,39.8598
1574.9016,15.0783,55.78,0.878,0.13,0.9028,0.9453,1.1506,0.4391,2.2073,0.9928,39.8582
1575.054,14.5813,55.2552,0.8771,0.1266,0.894,0.9373,1.1204,0.4526,2.2152,1.0235,40.1519
1575.2064,14.68495,54.7304,0.864,0.1232,0.8723,0.9122,1.0924,0.451566667,2.2395,1.0735,39.9072
1575.3588,14.7886,53.4819,0.8805,0.1239,0.8711,0.9015,1.0903,0.450533333,2.2485,1.0943,39.6625
1575.5112,15.0101,55.9193,0.9089,0.1246,0.9134,0.9223,1.0875,0.4495,2.2293,1.0763,38.7921
1575.6636,15.2512,56.3395,0.9403,0.1253,0.941,0.9616,1.096,0.4493,2.2337,1.0613,38.6564
1575.816,15.0938,53.0889,0.9634,0.1291,0.9616,0.9925,1.1253,0.4449,2.2352,1.0476,38.6241
1575.9684,14.8856,50.0945,0.9814,0.1291,0.9696,0.9993,1.0513,0.4389,2.2248,1.088,38.5231
1576.1208,14.6815,48.8286,0.9763,0.1291,0.961,0.9907,1.044366667,0.4365,2.2181,1.1297,38.3037
1576.2732,14.78565,51.3828,0.9716,0.1238,0.9212,0.9737,1.037433333,0.4516,2.2055,1.1638,38.7747
1576.4256,14.8898,54.4518,0.9797,0.1241,0.9314,0.9806,1.0305,0.4505,2.1313,1.1437,39.772
1576.578,15.3623,55.5176,0.9908,0.1244,0.9629,1.0069,1.2099,0.4494,2.155866667,1.0798,40.5103
1576.7304,15.3179,55.9404,1.0052,0.1247,0.9748,1.0294,1.2722,0.4417,2.180433333,1.0806,40.4579
1576.8828,15.0726,55.9932,1.0127,0.125,0.9692,1.024,1.2531,0.4269,2.205,1.1179,40.686
1577.0352,14.8273,56.02656667,1.015,0.1261,0.9451,0.9961,1.1918,0.4257,2.2294,1.1393,40.44453333
1577.1876,15.22,56.05993333,1.0399,0.1267,0.9214,0.9837,1.1626,0.4266,2.221,1.1494,40.20306667
1577.34,15.26436667,56.0933,1.036266667,0.1271,0.9295,0.9988,1.1885,0.4238,2.2011,1.1389,39.9616
1577.4924,15.30873333,50.8481,1.032633333,0.1296,0.9642,1.0202,1.1866,0.427,2.1721,1.1275,39.6119
1577.6448,15.3531,49.5579,1.029,0.13,0.9818,1.0221,1.1334,0.4348,2.1532,1.122971429,38.7311
1577.7972,15.4608,49.8744,1.025366667,0.1244,0.973,1.0071,1.0821,0.4351,2.1849,1.118442857,38.7574
1577.9496,15.179,51.4375,1.021733333,0.125066667,0.979,1.0091,1.0873,0.4248,2.2119,1.113914286,38.7837
1578.102,15.0459,53.1039,1.0181,0.125733333,0.9695,0.9995,1.1034,0.418,2.2103,1.109385714,38.3155
1578.2544,15.0313,55.1246,1.014466667,0.1264,0.96,0.9899,1.1504,0.4115,2.2177,1.104857143,39.251
1578.4068,15.011,56.1888,1.010833333,0.1292,0.9505,0.9803,0.9843,0.40635,2.229,1.100328571,39.2431
1578.5592,15.0038,54.866,1.0072,0.13055,0.941,0.9707,0.8565,0.4012,2.2477,1.0958,39.2352
1578.7116,14.9201,53.1673,1.003566667,0.1319,0.9315,0.9611,0.7922,0.4109,2.25155,1.0427,39.2273
1578.864,14.7804,52.1656,0.999933333,0.1274,0.922,0.9515,0.8395,0.4242,2.2554,1.0703,39.229775
1579.0164,15.0213,50.8207,0.9963,0.1263,0.8182,0.9419,0.8846,0.4413,2.196,1.1147,39.23225
1579.1688,15.1387,48.2727,0.9387,0.1263,0.8211,0.9075,0.9039,0.4352,2.1214,1.1183,39.234725
1579.3212,15.4127,46.5231,0.9064,0.1254,0.824,0.902,0.8952,0.4419,2.1096,1.0871,39.2372
1579.4736,16.0452,45.8024,0.9078,0.1284,0.8832,0.9415,0.8591,0.4437,2.0736,1.0569,39.40365
1579.626,15.818,45.8873,0.9066,0.1315,0.9061,0.9843,0.7287,0.4306,2.0283,1.0392,39.5701
1579.7784,15.3457,46.1851,0.9003,0.1319,0.8946,0.9615,0.6869,0.4217,2.0331,1.0239,39.665
1579.9308,16.1067,45.7633,0.8892,0.13122,0.8586,0.9094,0.6901,0.4142,2.0779,1.0174,40.274
1580.0832,16.4668,44.8617,0.8791,0.13054,0.833,0.8932,0.6824,0.405,2.062,1.0088,39.777
1580.2356,16.8138,44.6143,0.8715,0.12986,0.8178,0.8836,0.685,0.4014,2.0305,1.012233333,39.1813
1580.388,17.0666,45.2422,0.865,0.12918,0.8097,0.8734,0.7099,0.4058,1.9974,1.015666667,39.61935
1580.5404,17.3352,44.2872,0.865,0.1285,0.8073,0.8682,0.7228,0.3997,1.9746,1.0191,40.0574
1580.6928,17.29875,44.50467778,0.8665,0.1245,0.8085,0.8696,0.7189,0.3935,1.9736,1.0634,39.0999
1580.8452,17.2623,44.72215556,0.8678,0.125433333,0.8199,0.8807,0.7307,0.4031,1.9726,1.0801,39.0789
1580.9976,17.22585,44.93963333,0.8668,0.126366667,0.8331,0.9073,0.765,0.4091,1.9805,1.0557,39.1957
1581.15,17.1894,45.15711111,0.8625,0.1273,0.8534,0.9227,0.7685,0.3966,1.9897,1.0003,39.0829
1581.3024,17.0766,45.37458889,0.8566,0.1351,0.8486,0.9276,0.7377,0.3997,2.0022,1.00424,38.3419
1581.4548,16.9309,45.59206667,0.8564,0.134575,0.8297,0.9161,0.675,0.3984,1.9973,1.00818,38.29923333
1581.6072,16.5026,45.80954444,0.8562,0.13405,0.8056,0.8978,0.6613,0.396733333,1.9953,1.01212,38.25656667
1581.7596,16.8816,46.02702222,0.856,0.133525,0.7892,0.8962,0.7029,0.395066667,2.001,1.01606,38.2139
1581.912,17.1651,46.2445,0.8558,0.133,0.791033333,0.8946,0.7404,0.3934,2.0057,1.02,38.728
1582.0644,17.10563333,47.4259,0.8556,0.1318,0.792866667,0.893,0.7212,0.3927,1.9913,1.0497,39.1875
1582.2168,17.04616667,47.969,0.8554,0.1301,0.7947,0.8914,0.7115,0.3864,2.0139,1.0747,39.7073
1582.3692,16.9867,48.3365,0.8552,0.1268,0.8086,0.8898,0.7155,0.3901,2.0343,1.0791,39.7228
1582.5216,16.7401,49.2775,0.8613,0.1264,0.8306,0.8998,0.7955,0.4142,2.0275,1.0711,39.6063
1582.674,16.5637,50.5994,0.8675,0.1265,0.8561,0.8959,0.802075,0.416625,2.0238,1.0616,39.675
1582.8264,16.2585,50.383,0.8766,0.1286,0.8711,0.8954,0.80865,0.41905,2.052,1.0397,39.467325
1582.9788,15.8255,48.0787,0.8873,0.1324,0.8703,0.8973,0.815225,0.421475,2.1168,1.0183,39.25965
1583.1312,16.1625,46.4853,0.8984,0.1335,0.8609,0.9038,0.8218,0.4239,2.11865,1.009,39.051975
1583.2836,16.507,47.1337,0.9098,0.1352,0.8443,0.9025,0.7479,0.3899,2.1205,1.0082,38.8443
1583.436,16.381,48.5339,0.893,0.13295,0.8259,0.8963,0.725,0.3978,2.12235,1.0279,38.891325
1583.5884,16.2623,49.8408,0.8718,0.1307,0.808,0.8936,0.706,0.4067,2.1242,1.05,38.93835
1583.7408,16.1614,50.6255,0.8528,0.1251,0.812,0.8936,0.6841,0.4064,2.0817,1.0725,38.985375
1583.8932,16.4291,49.8035,0.8558,0.1229,0.8346,0.8959,0.7177,0.4061,2.0509,1.0633,39.0324
1584.0456,16.9324,47.7219,0.8645,0.1231,0.8667,0.9139,0.9321,0.4058,2.0555,1.0472,39.079425
1584.198,16.8865,47.189,0.8778,0.1314,0.8812,0.9706,0.9383,0.4055,2.0555,1.0055,39.12645
1584.3504,15.5372,47.5596,0.8967,0.13078,0.8679,0.9599,0.7861,0.4052,2.0694,1.0265,39.173475
1584.5028,14.9771,44.9189,0.9097,0.13016,0.8371,0.926,0.6752,0.3866,2.103,1.0475,39.2205
1584.6552,15.4122,43.7369,0.9179,0.12954,0.7989,0.8922,0.7482,0.392,2.0984,1.0685,39.5302
1584.8076,16.9252,46.0107,0.9179,0.12892,0.773,0.8768,0.8747,0.3977,2.0309,1.0895,39.4011
1584.96,16.7149,49.7762,0.9102,0.1283,0.7847,0.8758,1.0243,0.398185714,1.9924,1.1105,39.5466
1585.1124,15.9033,52.0034,0.9148,0.1278,0.8336,0.9034,1.1443,0.398671429,1.9981,1.118033333,39.8382
1585.2648,15.7753,53.3762,0.9284,0.1273,0.8918,0.9647,1.2533,0.399157143,2.0638,1.125566667,39.761
1585.4172,15.6473,54.1124,0.9501,0.1268,0.9698,1.0058,1.2371,0.399642857,2.1329,1.1331,39.6838
1585.5696,15.5193,54.4652,0.9751,0.1263,0.9707,1.0458,1.0408,0.400128571,2.2034,1.0693,39.6066
1585.722,14.873,56.5684,0.9928,0.1258,0.9511,1.0098,1.0681,0.400614286,2.2848,1.0687,39.4694
1585.8744,14.4508,56.7255,1.0042,0.128,0.9306,0.9902,1.1369,0.4011,2.3156,1.0281,39.4061
1586.0268,14.58025,56.8826,1.0158,0.1293,0.9302,0.9854,1.1993,0.4079,2.2856,0.9891,39.4773
1586.1792,14.7097,57.0397,1.0275,0.1278,0.9273,0.9821,1.2284,0.3983,2.1935,0.9919,39.4131
1586.3316,15.4737,57.1968,1.0355,0.122,0.9391,0.992,1.2528,0.4002,2.18,1.1841,39.1005
1586.484,16.0309,57.3539,1.0374,0.12222,0.9769,1.0266,1.2965,0.3959,2.2299,1.18764,39.07715
1586.6364,15.5967,57.511,1.0364,0.12244,1.0546,1.028116667,1.29288,0.4009,2.2636,1.19118,39.0538
1586.7888,14.9444,57.6681,1.0343,0.12266,1.04602,1.029633333,1.28926,0.422,2.2919,1.19472,39.463
1586.9412,14.8948,57.8252,1.0268,0.12288,1.03744,1.03115,1.28564,0.415666667,2.3138,1.19826,39.2847
1587.0936,15.0595,57.9823,1.0161,0.1231,1.02886,1.032666667,1.28202,0.409333333,2.3324,1.2018,39.0842
1587.246,14.9528,58.1394,0.995,0.1258,1.02028,1.034183333,1.2784,0.403,2.3304,1.1336,39.1906
1587.3984,14.54555,58.2965,0.9762,0.1289,1.0117,1.0357,1.27478,0.3991,2.3284,1.0846,39.739
1587.5508,14.1383,58.4536,0.9577,0.1291,0.9692,0.9927,1.27116,0.3952,2.3264,1.0858,39.1154
1587.7032,13.9964,57.2153,0.955,0.1287,0.9441,0.9803,1.26754,0.3978,2.3244,1.1477,39.25113333
1587.8556,14.4443,56.7518,0.9558,0.1282,0.9455,0.9844,1.26392,0.3912,2.3224,1.2286,39.38686667
1588.008,14.2151,55.9491,0.9593,0.1259,0.9644,1.0049,1.2603,0.393233333,2.3204,1.21005,39.5226
1588.1604,14.1137,54.7935,0.9686,0.1237,0.9921,1.0038,1.24915,0.395266667,2.3184,1.1915,39.8254
1588.3128,14.3937,54.5392,0.981,0.1272,1.0323,1.0027,1.238,0.3973,2.3143,1.17295,39.4617
1588.4652,14.3456,54.6229,0.9952,0.1286,1.02465,1.0016,1.0925,0.4109,2.3182,1.1544,39.354575
1588.6176,14.0673,54.4382,0.998,0.1275,1.017,1.0005,1.0429,0.3927,2.305925,1.1083,39.24745
1588.77,14.8298,52.502,0.9995,0.12835,0.9767,0.9994,0.9863,0.38965,2.29365,1.1103,39.140325
1588.9224,15.8014,50.73,1.0161,0.1292,0.9661,0.9879,0.9895,0.3866,2.281375,1.1434,39.0332
1589.0748,15.4181,50.152,1.017366667,0.1276,0.9821,1.0036,0.9927,0.3974,2.2691,1.1746,39.1961
1589.2272,15.6523,49.7441,1.018633333,0.1274,1.0027,1.022,0.9959,0.4073,2.2431,1.1492,39.3657
1589.3796,16.0107,49.4934,1.0199,0.12715,1.0192,1.0326,0.9991,0.4147,2.2262,1.1773,39.5326
1589.532,16.1673,49.3319,1.021166667,0.1269,1.0237,1.0342,1.0023,0.4087,2.2216,1.17808,39.6992
1589.6844,16.15503333,47.2642,1.022433333,0.12665,1.0277,1.0358,1.0265,0.3967,2.2184,1.17886,39.8453
1589.8368,16.14276667,45.0681,1.0237,0.1264,1.023175,1.0374,1.1166,0.4052,2.1946,1.17964,39.77935
1589.9892,16.1305,47.2455,1.024966667,0.12615,1.01865,1.039,1.1785,0.4038,2.1965,1.18042,39.7134
1590.1416,15.9307,48.1378,1.026233333,0.1259,1.014125,1.0406,1.135,0.402633333,2.1984,1.1812,39.4763
1590.294,15.7309,45.5133,1.0275,0.1264,1.0096,1.0422,1.0555,0.401466667,2.233,1.1462,39.1536
1590.4464,15.5311,45.07685,0.9754,0.1249,0.9329,0.9985,1.0125,0.4003,2.2761,1.1526,39.0197
1590.5988,15.3313,44.6404,0.9394,0.1247,0.9285,0.9966,1.0377,0.39435,2.2989,1.1259,39.0972
1590.7512,16.2267,45.306,0.9117,0.1245,0.9317,1.008,1.0435,0.3884,2.2444,1.0836,39.3849
1590.9036,16.205925,45.1916,0.8958,0.1292,0.9267,0.9941,1.0647,0.4001,2.2012,1.0496,39.7076
1591.056,16.18515,45.6041,0.8936,0.1292,0.8995,0.9754,1.0623,0.4085,2.206766667,1.0701,40.1093
1591.2084,16.164375,47.8785,0.8964,0.1276,0.8662,0.9811,1.013,0.3931,2.212333333,1.0954,40.08365
1591.3608,16.1436,50.47,0.9091,0.1262,0.8883,0.9789,1.0311,0.3953,2.2179,1.1122,40.058
1591.5132,16.122825,52.456,0.9318,0.1265,0.9094,0.9929,1.1127,0.3975,2.2077,1.0858,40.0241
1591.6656,16.10205,53.761,0.9572,0.1268,0.917,1.0125,1.1212,0.4165,2.1984,1.0736,40.0093
1591.818,16.081275,54.178,0.9637,0.1271,0.9202,1.0134,1.1297,0.41755,2.2087,1.0952,39.9945
1591.9704,16.0605,50.9053,0.9638,0.1265,0.928,1.0121,1.0814,0.4186,2.2235,1.1577,39.9797
1592.1228,15.3172,46.3092,0.9595,0.1259,0.9485,0.9921,1.0342,0.4217,2.2557,1.1545,39.333
1592.2752,15.0818,44.9227,0.9544,0.1253,0.975,0.9944,1.0377,0.418,2.2768,1.1513,38.9329
1592.4276,15.9837,44.5089,0.9455,0.1253,0.999,1.0138,1.1776,0.415,2.2643,1.1481,38.8334
1592.58,16.0798,44.6631,0.9331,0.1284,1.012,1.0191,1.1697,0.4114,2.2461,1.1159,38.92325
1592.7324,15.9178,48.1098,0.9166,0.12875,1.0051,1.0244,1.1618,0.4026,2.233,1.108,39.0131
1592.8848,15.7322,54.9294,0.8986,0.1291,0.9753,1.0297,1.184,0.3991,2.2614,1.1001,39.10295
1593.0372,15.1202,56.00505,0.8807,0.1281,0.9302,0.9885,1.2145,0.3956,2.26678,1.0742,39.1928
